issuer_name,esg_score_zscore
BILL HOLDINGS INC.,-0.7266703646081377
BIOGEN INC.,0.3799770004016232
BIOMARIN PHARMACEUTICAL INC.,-1.3063427938989651
BIOMERIEUX SA,0.2218845196859431
BIO-RAD LABORATORIES INC.,-0.9901578324676047
BIO-TECHNE CORPORATION,-0.4631828967486708
BKW AG,-0.6212753774643514
BlackBerry Limited,0.6961619618329833
BLACKROCK INC.,-0.3577879096048844
Blackstone Inc,-1.6752252489022188
BLOCK INC.,-1.7806202360460057
BLUESCOPE STEEL LIMITED,0.7488594554048765
B&M European Value Retail S.A.,-0.19969542888920389
BNP PARIBAS SA,0.5907669746891969
BOC HONG KONG (HOLDINGS) LIMITED,0.6961619618329833
Boliden AB,1.6974143396989578
BOLLORE SE,-1.569830261758432
BOMBARDIER INC.,-2.149502691049259
BOOKING HOLDINGS INC.,-0.19969542888920389
Capri Holdings Limited,-0.5158803903205644
BOOZ ALLEN HAMILTON HOLDING CORPORATION,-1.2536453003270716
BORGWARNER INC.,0.11648953254215624
Bossard Holding AG,-0.4631828967486708
BOSTON SCIENTIFIC CORPORATION,-1.148250313183285
BOUYGUES SA,0.906951936120557
BPER BANCA S.P.A.,0.5907669746891969
BPOST SA,-0.25239292246109757
BP P.L.C.,-0.30509041603299075
BRAMBLES LIMITED,1.6974143396989578
BREAD FINANCIAL HOLDINGS INC.,-0.8320653517519245
Brenntag SE,-0.4631828967486708
BRIDGESTONE CORPORATION,1.6974143396989578
BRIGHTHOUSE FINANCIAL INC.,-1.6225277553303254
BRISTOL-MYERS SQUIBB COMPANY,0.11648953254215624
BRITISH AMERICAN TOBACCO P.L.C.,-0.09430044174541748
BROADCOM INC.,-0.4631828967486708
BROADRIDGE FINANCIAL SOLUTIONS INC.,0.8015569489767707
BROOKFIELD ASSET MANAGEMENT LTD,-0.9374603388957115
Brookfield Corporation,0.3799770004016232
BROOKFIELD RENEWABLE CORPORATION,0.2745820132578363
BROTHER INDUSTRIES LTD.,0.8015569489767707
BROWN & BROWN INC.,-0.5685778838924577
BROWN-FORMAN CORPORATION,0.32727950682972995
BRP Inc.,-1.411737781042752
BT GROUP PLC,0.906951936120557
Bucher Industries AG,-0.6212753774643514
BUDWEISER BREWING COMPANY APAC LIMITED,0.906951936120557
BUILDERS FIRSTSOURCE INC.,0.11648953254215624
Bunge Global SA,1.6974143396989578
BUNZL PUBLIC LIMITED COMPANY,0.906951936120557
BURBERRY GROUP PLC,1.6974143396989578
Burckhardt Compression Holding AG,0.32727950682972995
BUREAU VERITAS SA,0.2745820132578363
Burkhalter Holding AG,0.06379203897026305
BURLINGTON STORES INC.,0.64346446826109
Bystronic AG,-1.5171327681865387
CABLE ONE INC.,1.5920193525551714
CADENCE DESIGN SYSTEMS INC.,0.6961619618329833
CAE INC.,1.3812293782675977
CAESARS ENTERTAINMENT INC.,-0.30509041603299075
Caixabank S.A.,0.16918702611404945
CAMECO CORP,0.8542544425486638
CAMPBELL SOUP COMPANY,0.8542544425486638
CANADIAN IMPERIAL BANK OF COMMERCE,0.8015569489767707
CANADIAN NATIONAL RAILWAY CO,0.906951936120557
CANADIAN NATURAL RESOURCES LIMITED,-0.19969542888920389
CANADIAN PACIFIC KANSAS CITY LTD,-0.25239292246109757
CANADIAN TIRE CORPORATION LIMITED,0.8015569489767707
CANADIAN UTILITIES LIMITED,-0.30509041603299075
CANON INC.,-0.6739728710362445
Canon Marketing Japan Inc.,0.16918702611404945
Canopy Growth Corporation,-1.0428553260394984
CAPCOM CO. LTD.,-0.19969542888920389
CAPGEMINI SE,0.06379203897026305
CAPITALAND INVESTMENT LIMITED,1.4339268718394909
CAPITAL ONE FINANCIAL CORPORATION,-0.25239292246109757
CAPITA PLC,-0.4631828967486708
CARDINAL HEALTH INC.,0.8015569489767707
Cargotec Oyj,0.7488594554048765
CAR GROUP LIMITED,-0.5158803903205644
CARLISLE COMPANIES INCORPORATED,-0.8320653517519245
CARLSBERG A/S,1.0123469232643434
Carl Zeiss Meditec AG,0.06379203897026305
CarMax Inc.,0.5380694811173032
Carnival Corporation,-2.202200184621153
CARNIVAL PLC,-2.096805197477366
CARREFOUR SA,0.5907669746891969
CARRIER GLOBAL CORPORATION,0.906951936120557
CARS.COM INC.,-0.6212753774643514
CARVANA CO.,-1.4644352746146454
CASINO GUICHARD-PERRACHON SA,0.2745820132578363
CASIO COMPUTER CO.LTD.,-1.2009478067551784
Castellum Aktiebolag,1.4339268718394909
CATALENT INC.,-0.5685778838924577
CATERPILLAR INC.,0.16918702611404945
CATHAY FINANCIAL HOLDING CO. LTD.,0.8015569489767707
Cboe Global Markets Inc.,0.011094545398369382
CBRE GROUP INC.,1.5920193525551714
C & C GROUP PUBLIC LIMITED COMPANY,0.64346446826109
CCL INDUSTRIES INC.,-1.9914102103335791
CDW CORPORATION,-0.30509041603299075
CECONOMY AG,0.11648953254215624
CELANESE CORPORATION,-0.6739728710362445
CELLCOM ISRAEL LTD.,-0.041602948173523814
Cellnex Telecom S.A.,0.6961619618329833
CELSIUS HOLDINGS INC.,-1.9914102103335791
Cembra Money Bank AG,1.6974143396989578
CENCORA INC.,0.8015569489767707
Cenovus Energy Inc.,-0.041602948173523814
CENTENE CORPORATION,0.6961619618329833
CENTERPOINT ENERGY INC.,-0.4104854031767776
Centerra Gold Inc.,-0.9374603388957115
Central Japan Railway Company,-0.6212753774643514
CENTRICA PLC,0.6961619618329833
CERIDIAN HCM HOLDING INC.,0.5380694811173032
CF INDUSTRIES HOLDINGS INC.,-0.6212753774643514
CGG SA,0.5380694811173032
CGI INC.,0.32727950682972995
CHAMPIONX CORPORATION,0.06379203897026305
CHARLES RIVER LABORATORIES INTERNATIONAL INC.,-1.148250313183285
CHARTER COMMUNICATIONS INC.,-0.6212753774643514
CHECK POINT SOFTWARE TECHNOLOGIES LTD.,0.16918702611404945
CHENIERE ENERGY INC.,0.906951936120557
CHESAPEAKE ENERGY CORPORATION,-1.3590402874708585
CHEVRON CORPORATION,0.16918702611404945
CHEWY INC.,-1.9914102103335791
China Merchants Port Holdings Company Limited,-1.3590402874708585
CHINA OVERSEAS LAND & INVESTMENT LTD.,-1.2009478067551784
China Resources Beer (Holdings) Company Limited,-0.7266703646081377
China Spacesat Co. Ltd.,-2.149502691049259
China Traditional Chinese Medicine Holdings Co. Limited,-1.5171327681865387
CHINESE ESTATES HOLDINGS LIMITED,-0.041602948173523814
CHIPOTLE MEXICAN GRILL INC.,-0.5633081345352684
Chiyoda Corporation,-1.2009478067551784
Chocoladefabriken Lindt & Spruengli AG,0.16918702611404945
CHORD ENERGY CORPORATION,-1.6752252489022188
CHOW TAI FOOK JEWELLERY GROUP LIMITED,-0.4631828967486708
C.H. ROBINSON WORLDWIDE INC.,1.6974143396989578
Chubb Limited,-0.9374603388957115
Chubu Electric Power Company Incorporated,-0.5685778838924577
CHUGAI PHARMACEUTICAL CO. LTD.,0.7488594554048765
Chunghwa Telecom Co. Ltd.,0.48537198754541006
CHURCH & DWIGHT CO. INC.,0.8542544425486638
CI Financial Corp.,-1.5171327681865387
CINCINNATI FINANCIAL CORPORATION,-1.833317729617899
CINTAS CORPORATION,-0.19969542888920389
CISCO SYSTEMS INC.,0.48537198754541006
CITIGROUP INC.,0.16918702611404945
CITIZENS FINANCIAL GROUP INC.,-0.041602948173523814
Citizen Watch Co. Ltd.,-0.6212753774643514
CITY DEVELOPMENTS LIMITED,1.5920193525551714
CK ASSET HOLDINGS LIMITED,-0.6212753774643514
CK HUTCHISON HOLDINGS LIMITED,-0.7266703646081377
CK INFRASTRUCTURE HOLDINGS LIMITED,-1.3590402874708585
CK Power Public Company Limited,-0.6739728710362445
Clariant AG,0.6961619618329833
CLARIVATE PLC,0.43267449397351637
CLEVELAND-CLIFFS INC.,-0.6212753774643514
CLOUDFLARE INC.,-1.4644352746146454
CLP HOLDINGS LIMITED,0.3799770004016232
CME GROUP INC.,-1.148250313183285
CMS ENERGY CORPORATION,0.3799770004016232
CNH Industrial N.V.,1.5393218589832773
COAL INDIA LTD,-3.361545043202807
Coca-Cola Bottlers Japan Holdings Inc.,-0.8320653517519245
COCA-COLA EUROPACIFIC PARTNERS PLC,1.1177419104081308
Coca-Cola HBC AG,1.0123469232643434
COCHLEAR LIMITED,1.6974143396989578
COGNEX CORPORATION,-0.4631828967486708
COGNIZANT TECHNOLOGY SOLUTIONS CORPORATION,-0.25239292246109757
COINBASE GLOBAL INC.,-2.0441077039054725
COLES GROUP LIMITED,0.7488594554048765
COLGATE-PALMOLIVE COMPANY,-0.30509041603299075
COLOPLAST A/S,0.7488594554048765
Colruyt Group NV,0.5907669746891969
COLTENE Holding AG,-0.30509041603299075
COMCAST CORPORATION,-0.8847628453238182
COMERICA INCORPORATED,-0.4104854031767776
Comet Holding AG,0.011094545398369382
COMFORTDELGRO CORPORATION LIMITED,0.906951936120557
Commerzbank Aktiengesellschaft,0.32727950682972995
COMMONWEALTH BANK OF AUSTRALIA,0.8015569489767707
COMMSCOPE HOLDING COMPANY INC.,0.8542544425486638
COMMUNITY HEALTH SYSTEMS INC.,-1.4644352746146454
COMPAGNIE DE SAINT-GOBAIN SA,0.16918702611404945
COMPAGNIE GENERALE DES ETABLISSEMENTS MICHELIN SCA,1.6974143396989578
COMPASS GROUP PLC,0.11648953254215624
COMPUTERSHARE LIMITED,1.1704394039800239
COMSYS Holdings Corporation,-0.5158803903205644
CONAGRA BRANDS INC.,0.5907669746891969
Concordia Financial Group Ltd.,0.5907669746891969
CONDUENT INCORPORATED,-2.3075951717649392
CONFLUENT INC.,0.5907669746891969
CONOCOPHILLIPS,0.3799770004016232
CONSOLIDATED EDISON INC.,0.06379203897026305
CONSTELLATION BRANDS INC.,0.11648953254215624
CONSTELLATION ENERGY CORPORATION.,-1.2009478067551784
Constellation Software Inc.,-0.8320653517519245
CONTACT ENERGY LIMITED,0.906951936120557
Continental Aktiengesellschaft,-0.041602948173523814
CONVATEC GROUP PLC,1.6974143396989578
COPART INC.,-0.4104854031767776
CORNING INCORPORATED,-0.9374603388957115
CORPORACION ACCIONA ENERGIAS RENOVABLES SA,1.3812293782675977
CORPORATION NUVEI,-0.4631828967486708
CORTEVA INC.,-0.6212753774643514
COSMO Pharmaceuticals N.V.,-1.7806202360460057
COSMOS Pharmaceutical Corporation,-0.6212753774643514
COSTAR GROUP INC.,-1.411737781042752
COSTCO WHOLESALE CORPORATION,-0.041602948173523814
Coterra Energy Inc.,-0.6212753774643514
COTY INC.,-2.0441077039054725
Covestro AG,0.06379203897026305
CREDIT AGRICOLE SA,0.32727950682972995
Credit Saison Co.Ltd.,0.11648953254215624
CRESCENT POINT ENERGY CORP.,0.8015569489767707
10X Genomics Inc,-1.148250313183285
3I GROUP PLC,1.5393218589832773
3M COMPANY,1.4339268718394909
A2A S.P.A.,-0.6212753774643514
A2 Milk Company Ltd,0.16918702611404945
AAC TECHNOLOGIES HOLDINGS INC.,-0.14699793531731067
Aalberts N.V.,-0.19969542888920389
ABB Ltd,1.6974143396989578
ABBOTT LABORATORIES,-1.148250313183285
ABBVIE INC.,-0.9374603388957115
ABC-MARTINC.,-2.412990158908726
ABERCROMBIE & FITCH CO.,-0.5633081345352684
ABRDN PLC,0.3799770004016232
AB Sagax,0.8015569489767707
Accelleron Industries AG,-2.360292665336833
ACCENTURE PUBLIC LIMITED COMPANY,0.32727950682972995
Acciona S.A.,0.64346446826109
ACCOR SA,0.06379203897026305
Acerinox S.A.,0.11648953254215624
ACKERMANS & VAN HAAREN NV,-0.8320653517519245
ACS Actividades de Construccion y Servicios S.A.,0.6961619618329833
ACTIVISION BLIZZARD INC.,-0.6212753774643514
ACUITY BRANDS INC.,1.6974143396989578
Addtech AB,-0.3577879096048844
Adecco Group AG,0.011094545398369382
ADIDAS AG,1.0123469232643434
ADIENT PUBLIC LIMITED COMPANY,-1.6752252489022188
ADLINK TECHNOLOGY INC.,-1.833317729617899
ADMIRAL GROUP PLC,0.8015569489767707
ADOBE INC.,1.6974143396989578
ADVANCE AUTO PARTS INC.,0.11648953254215624
ADVANCED MICRO DEVICES INC.,0.5380694811173032
ADVANSIX INC.,-0.8847628453238182
ADVANTEST CORPORATION,0.48537198754541006
Adyen N.V.,0.011094545398369382
AECOM,-0.25239292246109757
Aegon Ltd,0.32727950682972995
Aena SME S.A.,-0.14699793531731067
AEON CO.LTD.,0.7488594554048765
AEON Financial Service Co. Ltd.,-1.9914102103335791
AEON Mall Co. Ltd.,-0.8847628453238182
AerCap Holdings N.V.,0.43267449397351637
AEROPORTS DE PARIS SA,0.8542544425486638
AFFILIATED MANAGERS GROUP INC.,0.06379203897026305
Affirm Holdings Inc,-1.8860152231897922
AFLAC INCORPORATED,-0.9901578324676047
AfreecaTV Co. Ltd.,-1.3590402874708585
AGC Inc.,0.11648953254215624
AGCO CORPORATION,0.32727950682972995
AGEAS SA,0.5907669746891969
AGFA-GEVAERT NV,-0.14699793531731067
AGILENT TECHNOLOGIES INC.,0.5907669746891969
AGL ENERGY LIMITED,-1.411737781042752
AIA Group Limited,0.64346446826109
AIB GROUP PUBLIC LIMITED COMPANY,0.43267449397351637
AIFUL CORPORATION,-0.8320653517519245
AIRBNB INC.,-1.6752252489022188
Airbus SE,-0.6739728710362445
AIR CANADA,0.16918702611404945
AIR PRODUCTS AND CHEMICALS INC.,-0.6739728710362445
AIR WATER INC.,-0.6739728710362445
AISIN CORPORATION,-2.6237801331962998
Ajinomoto Co. Inc.,1.4339268718394909
AKAMAI TECHNOLOGIES INC.,0.32727950682972995
AKER BP ASA,0.06379203897026305
Aktiebolaget Electrolux,0.43267449397351637
Aktiebolaget Industrivarden,-1.148250313183285
Aktiebolaget SKF,0.48537198754541006
Aktiebolaget Volvo,0.7488594554048765
Akzo Nobel N.V.,1.6974143396989578
ALBEMARLE CORPORATION,-0.25239292246109757
ALBERTSONS COMPANIES INC.,-0.6739728710362445
ALCOA CORPORATION,-0.19969542888920389
Alcon AG,1.6974143396989578
ALD SA,-0.4631828967486708
Alfa Laval AB,0.906951936120557
Alfresa Holdings Corporation,-0.25239292246109757
ALGONQUIN POWER & UTILITIES CORP.,1.2231368975519172
ALIGN TECHNOLOGY INC.,-0.30509041603299075
ALIMENTATION COUCHE-TARD INC.,0.7488594554048765
ALKERMES PUBLIC LIMITED COMPANY,-0.5685778838924577
ALLEGHANY CORPORATION,-1.3590402874708585
ALLEGION PUBLIC LIMITED COMPANY,0.906951936120557
Alleima AB,-0.4631828967486708
ALLIANT ENERGY CORPORATION,0.43267449397351637
Allianz SE,0.8015569489767707
Allreal Holding AG,0.2745820132578363
ALLY FINANCIAL INC.,-0.041602948173523814
ALNYLAM PHARMACEUTICALS INC.,0.011094545398369382
ALPHABET INC.,-1.0955528196113915
ALPHA SERVICES AND HOLDINGS S.A.,-0.19969542888920389
ALPS ALPINE CO. LTD.,0.32727950682972995
ALS LIMITED,0.5380694811173032
ALSO Holding AG,-1.7279227424741121
ALSTOM SA,0.32727950682972995
AltaGas Ltd.,0.5380694811173032
ALTEN SA,-0.19969542888920389
ALTICE USA INC.,-2.0441077039054725
Altria Group Inc.,-0.3577879096048844
AMADA CO.LTD.,0.2745820132578363
Amadeus IT Group S.A.,1.6974143396989578
AMAZON.COM INC.,-1.148250313183285
AMBU A/S,0.32727950682972995
AMC ENTERTAINMENT HOLDINGS INC.,-0.8847628453238182
AMCOR PLC,0.5380694811173032
AMEREN CORPORATION,0.16918702611404945
AMERICAN AIRLINES GROUP INC.,-0.6212753774643514
AMERICAN EAGLE OUTFITTERS INC.,0.011094545398369382
AMERICAN ELECTRIC POWER COMPANY INC.,-0.041602948173523814
AMERICAN EXPRESS COMPANY,0.32727950682972995
AMERICAN FINANCIAL GROUP INC.,-2.149502691049259
AMERICAN INTERNATIONAL GROUP INC.,-1.0428553260394984
AMERICAN WATER WORKS COMPANY INC.,0.2745820132578363
AMERIPRISE FINANCIAL INC.,-0.3577879096048844
AMETEK INC.,-1.148250313183285
AMGEN INC.,0.5907669746891969
AMPHENOL CORPORATION,-0.30509041603299075
AMPLIFON S.P.A.,0.8015569489767707
AMP LIMITED,-0.5158803903205644
AMPOL LIMITED,0.43267449397351637
ams-OSRAM AG,-1.2536453003270716
AMUNDI SA,0.2218845196859431
ANA HOLDINGS INC.,0.906951936120557
ANALOG DEVICES INC.,-0.6739728710362445
Andritz AG,0.6961619618329833
ANGLO AMERICAN PLC,0.8015569489767707
ANHEUSER-BUSCH INBEV SA,0.8015569489767707
ANSELL LIMITED,0.5907669746891969
ANSYS INC.,0.8015569489767707
ANTERO RESOURCES CORPORATION,0.8015569489767707
ANTOFAGASTA PLC,0.48537198754541006
ANYWHERE REAL ESTATE INC.,0.8542544425486638
ANZ GROUP HOLDINGS LIMITED,0.32727950682972995
Aon plc,-0.6739728710362445
A. O. SMITH CORPORATION,-1.0428553260394984
Aozora Bank Ltd.,-0.4104854031767776
APA CORPORATION,0.06379203897026305
APERAM SA,1.0650444168362376
APG SGA SA,-0.30509041603299075
A.P. MOELLER - MAERSK A/S,0.43267449397351637
APOLLO GLOBAL MANAGEMENT INC.,-0.7793678581800314
APPLE INC.,-0.5685778838924577
APPLIED MATERIALS INC.,1.6974143396989578
APPLOVIN CORPORATION,-1.9387127167616858
APTIV PLC,0.7488594554048765
ARAMARK,0.11648953254215624
Arbonia AG,-0.6739728710362445
ArcelorMittal SA,-1.4644352746146454
ARCH CAPITAL GROUP LTD.,-0.9374603388957115
ARCHER-DANIELS-MIDLAND COMPANY.,0.32727950682972995
ARCONIC CORPORATION,0.48537198754541006
ARC RESOURCES LTD,1.6974143396989578
ARES MANAGEMENT CORPORATION,-1.3590402874708585
argenx SE,0.011094545398369382
ARIAKE JAPAN Co.Ltd.,-2.3075951717649392
ARISTA NETWORKS INC.,0.16918702611404945
ARISTOCRAT LEISURE LIMITED,0.8015569489767707
ARKEMA SA,-0.25239292246109757
ARNOLDO MONDADORI EDITORE SPA,-0.5158803903205644
Aroundtown SA,-0.041602948173523814
ARROW ELECTRONICS INC.,-0.4631828967486708
ARTHUR J. GALLAGHER & CO.,-1.3063427938989651
ARYZTA AG,-0.09430044174541748
Asahi Group Holdings Ltd.,0.8015569489767707
ASAHI INTECC CO. LTD.,-0.19969542888920389
ASAHI KASEI CORPORATION,1.5920193525551714
Ascom Holding AG,-0.5158803903205644
ASHTEAD GROUP PUBLIC LIMITED COMPANY,0.43267449397351637
ASICS Corporation,0.906951936120557
ASM International N.V.,0.5380694811173032
ASML Holding N.V.,1.6974143396989578
ASMPT Limited,0.48537198754541006
ASPEN TECHNOLOGY INC.,0.32727950682972995
ASR Nederland N.V.,0.8015569489767707
ASSA ABLOY AB,0.5907669746891969
ASSICURAZIONI GENERALI SOCIETA PER AZIONI,1.6974143396989578
ASSOCIATED BANC-CORP,-0.5685778838924577
ASSOCIATED BRITISH FOODS PLC,0.5907669746891969
ASSURANT INC.,0.11648953254215624
Astellas Pharma Inc.,0.8542544425486638
ASTRAZENECA PLC,0.2745820132578363
ASUSTEK COMPUTER INCORPORATION,-0.5685778838924577
ASX LIMITED,1.0650444168362376
ATCO LTD.,-0.9901578324676047
ATHABASCA OIL CORPORATION,0.06379203897026305
ATI Inc.,-0.25239292246109757
ATLANTA BRAVES HOLDINGS INC.,-0.8847628453238182
Atlas Copco Aktiebolag,0.32727950682972995
ATLASSIAN CORPORATION,0.8015569489767707
ATMOS ENERGY CORPORATION,-0.4104854031767776
Atmus Filtration Technologies Inc,-1.6752252489022188
ATOS SE,1.4339268718394909
Atresmedia Corporacion de Medios de Comunicacion S.A.,-0.6212753774643514
AT&T INC.,-0.9374603388957115
AUCKLAND INTERNATIONAL AIRPORT LIMITED,0.2745820132578363
AUO Corporation,0.06379203897026305
AURIZON HOLDINGS LIMITED,0.906951936120557
AUTOBACS SEVEN CO.LTD.,-1.0428553260394984
PEDIATRIX MEDICAL GROUP INC.,0.16918702611404945
PELOTON INTERACTIVE INC.,-2.571082639624406
PEMBINA PIPELINE CORPORATION,0.43267449397351637
PENNON GROUP PLC,0.2745820132578363
PENTAIR PUBLIC LIMITED COMPANY,1.6974143396989578
Pepsico Inc.,0.2218845196859431
PeptiDream Inc.,-1.6752252489022188
PERMANENT TSB GROUP HOLDINGS PUBLIC LIMITED COMPANY,-0.8320653517519245
PERNOD RICARD SA,0.906951936120557
PERPETUAL LIMITED,1.1177419104081308
PERRIGO COMPANY PUBLIC LIMITED COMPANY,-0.4631828967486708
PERSIMMON PUBLIC LIMITED COMPANY,-0.14699793531731067
PERSOL HOLDINGS CO.LTD.,0.906951936120557
PETROFAC LIMITED,0.8542544425486638
PEYTO EXPLORATION & DEVELOPMENT CORP.,-0.7266703646081377
PFIZER INC.,0.011094545398369382
PG&E CORPORATION,-1.3063427938989651
Philip Morris International Inc.,-0.8320653517519245
PHILLIPS 66,0.5907669746891969
PHINIA INC.,-1.6752252489022188
PHOENIX GROUP HOLDINGS PLC,0.64346446826109
PIGEON CORPORATION,-0.6212753774643514
PILBARA MINERALS LIMITED,0.64346446826109
PINNACLE WEST CAPITAL CORPORATION,0.43267449397351637
PINTEREST INC.,-2.676477626768193
PIONEER NATURAL RESOURCES COMPANY,0.5380694811173032
PIRELLI & C. S.P.A.,0.5907669746891969
PITNEY BOWES INC.,0.011094545398369382
PLAINS GP HOLDINGS L.P,-1.833317729617899
PLUG POWER INC.,0.2745820132578363
Pola Orbis Holdings Inc,-1.569830261758432
POLARIS INC.,-0.7793678581800314
PolyPeptide Group AG,-2.096805197477366
POOL CORPORATION,0.5380694811173032
POONGSAN CORPORATION,-2.4656876524806197
POSCO Holdings Inc.,-0.6212753774643514
POSTE ITALIANE - SOCIETA PER AZIONI,0.64346446826109
PostNL N.V.,1.1177419104081308
Power Assets Holdings Limited,-0.30509041603299075
POWER CORPORATION OF CANADA,-0.09430044174541748
POWER FINANCIAL CORP,-1.9914102103335791
POWERTECH TECHNOLOGY INC.,-2.412990158908726
PPG INDUSTRIES INC.,0.8542544425486638
PPL CORPORATION,-0.8847628453238182
PRAIRIESKY ROYALTY LTD.,1.3812293782675977
PRINCIPAL FINANCIAL GROUP INC.,0.06379203897026305
PRIO S.A.,-1.6225277553303254
Pro Medicus Ltd,-0.7266703646081377
ProSiebenSat.1 Media SE,0.43267449397351637
Prosus N.V.,0.5380694811173032
PROXIMUS NV,-0.8847628453238182
PRUDENTIAL FINANCIAL INC.,0.8015569489767707
PRUDENTIAL PUBLIC LIMITED COMPANY,0.5380694811173032
PRYSMIAN S.P.A.,-0.14699793531731067
PSP Swiss Property AG,1.2758343911238104
PT Astra International Tbk,-1.148250313183285
PTC INC.,0.8015569489767707
PUBLICIS GROUPE SA,0.5380694811173032
PUBLIC POWER CORPORATION S.A.,-1.148250313183285
PUBLIC SERVICE ENTERPRISE GROUP INCORPORATED,1.2231368975519172
PULTEGROUP INC.,-0.14699793531731067
PUMA SE,1.6974143396989578
PURE STORAGE INC.,-0.6739728710362445
PVH CORP.,0.8015569489767707
QANTAS AIRWAYS LIMITED,0.16918702611404945
QBE INSURANCE GROUP LIMITED,1.6974143396989578
QORVO INC.,0.06379203897026305
QUADIENT S.A.,0.8542544425486638
QUALCOMM INCORPORATED,0.06379203897026305
QUANEX BUILDING PRODUCTS CORPORATION,-0.5158803903205644
QUANTA SERVICES INC.,0.8542544425486638
QUBE HOLDINGS LIMITED,0.3799770004016232
QUEBECOR INC.,-1.4644352746146454
QUEST DIAGNOSTICS INCORPORATED,1.0650444168362376
QURATE RETAIL INC.,-1.7279227424741121
Raiffeisen Bank International AG,0.16918702611404945
Rakuten Group Inc.,0.906951936120557
RALPH LAUREN CORPORATION,-0.9374603388957115
RAMSAY HEALTH CARE LIMITED,0.8015569489767707
Randstad N.V.,0.2745820132578363
RANGE RESOURCES CORPORATION,0.8015569489767707
RATIONAL Aktiengesellschaft,-0.5158803903205644
Ratos AB,-1.6752252489022188
RAYMOND JAMES FINANCIAL INC.,-0.3577879096048844
RB Global Inc,0.9596494296924503
REACH PLC,1.0123469232643434
REA GROUP LTD,0.8015569489767707
RECKITT BENCKISER GROUP PLC,0.43267449397351637
RECORDATI INDUSTRIA CHIMICA E FARMACEUTICA S.P.A.,-0.4631828967486708
Recruit Holdings Co.Ltd.,0.8015569489767707
REC SILICON ASA,-1.0955528196113915
RECTICEL NV,0.5380694811173032
REDEIA CORPORACION S.A.,1.6974143396989578
REDROW PLC,0.906951936120557
REECE LIMITED,-0.25239292246109757
REGENERON PHARMACEUTICALS INC.,0.011094545398369382
REGIONS FINANCIAL CORPORATION,0.5907669746891969
Reinet Investments S.C.A.,-1.3590402874708585
RELIANCE STEEL & ALUMINUM CO.,-0.6212753774643514
RELX PLC,1.6974143396989578
REMY COINTREAU SA,0.64346446826109
RENAISSANCERE HOLDINGS LTD.,-1.4644352746146454
RENAULT SA,-0.7793678581800314
Renesas Electronics Corporation,0.6961619618329833
RENTOKIL INITIAL PLC,0.7488594554048765
REPLIGEN CORPORATION,0.7488594554048765
Repsol S.A.,0.16918702611404945
REPUBLIC SERVICES INC.,-0.5158803903205644
RESIDEO TECHNOLOGIES INC.,1.6974143396989578
RESMED INC.,-0.30509041603299075
Resonac Holdings Corporation,0.011094545398369382
Resona Holdings Inc.,-0.30509041603299075
Restaurant Brands International Inc.,-0.5685778838924577
REVVITY INC.,-0.30509041603299075
REXEL SA,1.6974143396989578
Rheinmetall Aktiengesellschaft,0.3799770004016232
RICOH COMPANYLTD.,0.48537198754541006
Rieter Holding AG,-0.3577879096048844
RIGHTMOVE PLC,0.3799770004016232
RINGCENTRAL INC.,0.6961619618329833
RINNAI CORPORATION,-0.8320653517519245
RIO TINTO LIMITED,0.11648953254215624
RIO TINTO PLC,0.11648953254215624
RIVIAN AUTOMOTIVE INC.,0.43267449397351637
ROBERT HALF INC.,0.2745820132578363
ROBINHOOD MARKETS INC.,0.16918702611404945
ROBLOX CORPORATION,-2.149502691049259
Roche Holding AG,-0.3577879096048844
ROCKWELL AUTOMATION INC.,0.2745820132578363
ROCKWOOL A/S,0.2745820132578363
ROGERS COMMUNICATIONS INC,-0.4104854031767776
ROHM COMPANY LIMITED,0.5380694811173032
ROHTO PHARMACEUTICAL CO.LTD.,-1.4644352746146454
ROKU INC.,-1.569830261758432
ROLLINS INC.,-1.2536453003270716
ROLLS-ROYCE HOLDINGS PLC,0.16918702611404945
ROPER TECHNOLOGIES INC.,-0.5685778838924577
ROSS STORES INC.,-1.2009478067551784
ROYAL BANK OF CANADA,0.8015569489767707
ROYAL CARIBBEAN CRUISES LTD.,-1.8860152231897922
ROYALTY PHARMA PLC,-0.5685778838924577
RPM INTERNATIONAL INC.,-0.5685778838924577
RS GROUP PLC,0.7488594554048765
RTX CORPORATION,-0.041602948173523814
RUBIS SCA,0.906951936120557
RWE Aktiengesellschaft,-0.3577879096048844
RWS HOLDINGS PLC,-0.5158803903205644
RXO INC.,0.906951936120557
RYANAIR HOLDINGS PUBLIC LIMITED COMPANY,0.06379203897026305
RYMAN HEALTHCARE LIMITED,0.906951936120557
RYOHIN KEIKAKU CO. LTD.,-0.8847628453238182
Sacyr S.A.,-0.4104854031767776
SAFRAN SA,-0.14699793531731067
SAIPEM S.P.A.,-0.041602948173523814
Shizuoka Financial Group Inc.,-1.0428553260394984
SALESFORCE INC.,0.8015569489767707
SALMAR ASA,-0.7793678581800314
Salzgitter Aktiengesellschaft,0.5380694811173032
Sampo Oyj,1.3285318846957044
Samsara Inc,-0.30509041603299075
SAMSONITE INTERNATIONAL S.A.,-0.19969542888920389
Samsung Electronics Co. Ltd.,0.8015569489767707
Samsung Engineering Co. Ltd.,-0.30509041603299075
SAMSUNG SECURITIES CO.LTD,0.2745820132578363
Sandoz Group AG,-0.5685778838924577
